date,time,seat,status,ticket_purchase,compliance,alert,ticket_number,sms_to_worker
12/11/2025,1:19:26,A6,Empty,no,no,0,#A00006,no
12/11/2025,1:19:26,A7,Empty,no,no,0,#A00007,no
12/11/2025,1:19:26,A8,Empty,no,no,0,#A00008,no
12/11/2025,1:19:26,B1,Empty,no,no,0,#B00001,no
12/11/2025,1:19:26,B2,Empty,no,no,0,#B00002,no
12/11/2025,1:19:26,B3,Empty,no,no,0,#B00003,no
12/11/2025,1:19:26,B4,Empty,no,no,0,#B00004,no
12/11/2025,1:19:26,B5,Empty,no,no,0,#B00005,no
12/11/2025,1:19:26,B6,Empty,no,no,0,#B00006,no
12/11/2025,1:19:26,B7,Empty,no,no,0,#B00007,no
12/11/2025,1:19:26,B8,Empty,no,no,0,#B00008,no
12/11/2025,1:19:26,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,1:19:26,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,1:19:26,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,1:19:26,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,1:19:26,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,1:19:26,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,1:19:26,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,1:19:26,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,1:19:26,D1,Empty,no,no,0,#D00001,no
12/11/2025,1:19:26,D2,Empty,no,no,0,#D00002,no
12/11/2025,1:19:26,D3,Empty,no,no,0,#D00003,no
12/11/2025,1:19:26,D4,Empty,no,no,0,#D00004,no
12/11/2025,1:19:26,D5,Empty,no,no,0,#D00005,no
12/11/2025,1:19:26,D6,Empty,no,no,0,#D00006,no
12/11/2025,1:19:26,D7,Empty,no,no,0,#D00007,no
12/11/2025,1:19:26,D8,Empty,no,no,0,#D00008,no
12/11/2025,1:19:26,E1,Occupied,no,no,0,#E00001,no
12/11/2025,1:19:26,E2,Occupied,no,no,0,#E00002,no
12/11/2025,1:19:26,E3,Occupied,no,no,0,#E00003,no
12/11/2025,1:19:26,E4,Empty,no,no,0,#E00004,no
12/11/2025,1:19:26,E5,Empty,no,no,0,#E00005,no
12/11/2025,1:19:26,E6,Empty,no,no,0,#E00006,no
12/11/2025,1:19:26,E7,Empty,no,no,0,#E00007,no
12/11/2025,1:19:26,E8,Empty,no,no,0,#E00008,no
12/11/2025,1:19:26,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:16:30,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:30,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:30,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:30,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:30,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:30,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:30,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:30,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:30,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:30,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:30,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:30,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:30,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:30,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:30,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:30,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:30,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:30,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:30,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:30,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:30,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:30,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:30,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:30,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:30,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:30,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:30,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:30,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:30,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:30,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:30,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:30,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:30,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:30,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:30,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:30,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:30,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:30,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:30,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:30,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:30,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:30,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:30,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:30,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:30,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:30,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:30,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:30,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:30,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:30,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:30,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:30,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:30,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:30,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:30,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:30,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:30,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:30,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:30,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:30,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:30,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:16:30,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:16:30,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:16:30,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:16:30,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:16:30,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:16:30,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:16:30,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:16:30,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:16:30,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:16:30,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:16:30,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:16:30,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:16:30,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:16:30,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:16:30,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:16:30,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:16:30,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:16:30,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:16:30,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:16:30,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:16:30,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:16:31,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:31,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:31,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:31,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:31,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:31,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:31,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:31,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:31,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:31,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:31,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:31,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:31,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:31,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:31,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:31,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:31,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:31,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:31,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:31,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:31,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:31,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:31,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:31,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:31,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:31,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:31,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:31,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:31,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:31,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:31,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:16:31,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:16:31,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:16:31,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:16:31,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:16:31,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:16:31,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:16:31,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:16:31,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:16:31,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:16:31,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:16:32,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:32,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:32,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:32,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:32,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:32,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:32,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:32,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:32,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:32,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:32,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:32,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:32,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:32,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:32,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:32,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:32,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:32,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:32,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:32,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:32,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:32,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:32,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:32,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:32,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:32,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:32,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:32,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:32,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:32,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:32,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:16:32,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:16:32,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:16:32,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:16:32,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:16:32,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:16:32,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:16:32,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:16:32,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:16:32,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:16:32,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:16:33,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:33,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:33,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:33,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:33,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:33,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:33,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:33,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:33,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:33,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:33,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:33,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:33,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:33,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:33,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:33,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:33,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:33,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:33,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:33,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:33,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:33,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:33,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:33,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:33,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:33,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:33,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:33,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:33,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:33,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:33,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:33,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:33,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:33,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:33,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:33,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:33,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:33,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:33,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:33,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:33,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:33,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:33,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:33,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:33,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:33,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:33,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:33,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:33,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:33,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:33,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:33,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:33,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:33,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:33,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:33,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:33,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:33,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:33,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:33,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:33,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:33,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:33,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:33,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:33,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:33,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:33,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:33,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:33,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:33,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:33,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:33,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:33,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:33,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:33,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:33,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:33,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:33,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:33,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:33,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:33,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:33,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:33,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:33,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:33,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:33,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:33,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:33,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:33,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:33,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:33,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:16:33,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:16:33,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:16:33,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:16:33,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:16:33,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:16:33,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:16:33,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:16:33,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:16:33,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:16:33,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:16:33,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:16:33,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:16:33,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:16:33,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:16:33,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:16:33,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:16:33,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:16:33,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:16:33,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:16:33,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:16:33,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:16:33,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:16:33,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:16:33,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:16:33,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:16:33,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:16:33,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:16:33,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:16:33,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:16:33,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:16:33,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:16:33,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:16:34,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:34,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:34,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:16:34,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:34,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:34,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:16:34,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:34,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:34,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:16:34,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:34,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:34,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:16:34,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:34,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:34,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:16:34,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:34,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:34,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:16:34,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:34,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:34,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:16:34,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:34,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:34,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:16:34,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:34,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:34,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:16:34,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:34,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:34,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:16:34,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:34,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:34,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:16:34,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:34,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:34,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:16:34,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:34,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:34,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:16:34,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:34,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:34,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:16:34,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:34,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:34,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:16:34,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:34,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:34,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:16:34,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:34,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:34,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:16:34,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:34,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:34,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:16:34,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:34,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:34,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:16:34,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:34,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:34,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:16:34,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:34,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:34,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:16:34,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:34,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:34,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:16:34,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:34,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:34,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:16:34,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:34,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:34,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:16:34,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:34,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:34,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:16:34,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:34,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:34,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:16:34,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:34,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:34,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:16:34,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:34,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:34,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:16:34,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:34,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:34,D5,Occupied,no,no,0,#D00005,no
12/11/2025,21:16:34,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:34,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:34,D6,Occupied,no,no,0,#D00006,no
12/11/2025,21:16:34,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:16:34,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:16:34,D7,Empty,no,no,0,#D00007,no
